	board	digit	filled	type	x	y
2154	2.2.0000000400030200	1	2	column	0	3
2155	2.2.0000000400200003	1	2	column	0	3
2156	2.2.4100000000200000	1	2	row	0	3
2157	2.2.0000000100040020	1	2	column	0	3
2158	2.2.1030020000000000	1	2	row	0	3
2159	2.2.4010000002000000	1	2	row	0	3
2160	2.2.0340000000002000	1	2	row	0	3
2161	2.2.1030000000000200	1	2	row	0	3
2162	2.2.0000200000030001	1	2	column	0	3
2163	2.2.0140000000002000	1	2	row	0	3
2164	2.2.0420000030000000	1	2	row	0	3
2165	2.2.0000000130000004	1	2	column	0	3
2166	2.2.1400000000000030	1	2	row	0	3
2167	2.2.0000000400300002	1	2	column	0	3
2168	2.2.2400000000000030	1	2	row	0	3
2169	2.2.0000000430000001	1	2	column	0	3
2170	2.2.0210000000003000	1	2	row	0	3
2171	2.2.0000000400013000	1	2	column	0	3
2172	2.2.0120000030000000	1	2	row	0	3
2173	2.2.0000000130000002	1	2	column	0	3
2174	2.2.2100000000000030	1	2	row	0	3
2175	2.2.0000300000010002	1	2	column	0	3
2176	2.2.0240000000003000	1	2	row	0	3
2177	2.2.0000300000010004	1	2	column	0	3
2178	2.2.1040030000000000	1	2	row	0	3
2179	2.2.0000000400020030	1	2	column	0	3
2180	2.2.4020000003000000	1	2	row	0	3
2181	2.2.0210000030000000	1	2	row	0	3
2182	2.2.0000000400023000	1	2	column	0	3
2183	2.2.4020000000000300	1	2	row	0	3
2184	2.2.2010000000000300	1	2	row	0	3
2185	2.2.0000000100040030	1	2	column	0	3
2186	2.2.0000000230000001	1	2	column	0	3
2187	2.2.4010030000000000	1	2	row	0	3
2188	2.2.0000030000020001	1	2	column	0	3
2189	2.2.0000000403000002	1	2	column	0	3
2190	2.2.0410300000000000	1	2	row	0	3
2191	2.2.0000000403000001	1	2	column	0	3
2192	2.2.4020030000000000	1	2	row	0	3
2193	2.2.0000000200300004	1	2	column	0	3
2194	2.2.0240000030000000	1	2	row	0	3
2195	2.2.0000000200043000	1	2	column	0	3
2196	2.2.0000030000040002	1	2	column	0	3
2197	2.2.2010030000000000	1	2	row	0	3
2198	2.2.0000000100040300	1	2	column	0	3
2199	2.2.0120000000003000	1	2	row	0	3
2200	2.2.0000030000010004	1	2	column	0	3
2201	2.2.0410000000003000	1	2	row	0	3
2202	2.2.0000300000040001	1	2	column	0	3
2203	2.2.1040000003000000	1	2	row	0	3
2204	2.2.4200000000000030	1	2	row	0	3
2205	2.2.1200000000000030	1	2	row	0	3
2206	2.2.0000000100300002	1	2	column	0	3
2207	2.2.0000000203000004	1	2	column	0	3
2208	2.2.4010000003000000	1	2	row	0	3
2209	2.2.0000030000020004	1	2	column	0	3
2210	2.2.4010000000000300	1	2	row	0	3
2211	2.2.2100000000300000	1	2	row	0	3
2212	2.2.0000000100020030	1	2	column	0	3
2213	2.2.0000000103000002	1	2	column	0	3
2214	2.2.0410000030000000	1	2	row	0	3
2215	2.2.0000030000040001	1	2	column	0	3
2216	2.2.0140000000003000	1	2	row	0	3
2217	2.2.2010000003000000	1	2	row	0	3
2218	2.2.0000000203000001	1	2	column	0	3
2219	2.2.0420000000003000	1	2	row	0	3
2220	2.2.1200000000300000	1	2	row	0	3
2221	2.2.0000300000040002	1	2	column	0	3
2222	2.2.1020000000000300	1	2	row	0	3
2223	2.2.0000000400300001	1	2	column	0	3
2224	2.2.0000000200010300	1	2	column	0	3
2225	2.2.0000000400020300	1	2	column	0	3
2226	2.2.0000000400010300	1	2	column	0	3
2227	2.2.2400000000300000	1	2	row	0	3
2228	2.2.0000300000020004	1	2	column	0	3
2229	2.2.0000000200300001	1	2	column	0	3
2230	2.2.1040000000000300	1	2	row	0	3
2231	2.2.2040000003000000	1	2	row	0	3
2232	2.2.0000000100300004	1	2	column	0	3
2233	2.2.0000300000020001	1	2	column	0	3
2234	2.2.0000000103000004	1	2	column	0	3
2235	2.2.0000000230000004	1	2	column	0	3
2236	2.2.1020030000000000	1	2	row	0	3
2237	2.2.2040030000000000	1	2	row	0	3
2238	2.2.0000030000010002	1	2	column	0	3
2239	2.2.0120300000000000	1	2	row	0	3
2240	2.2.4200000000300000	1	2	row	0	3
2241	2.2.0210300000000000	1	2	row	0	3
2242	2.2.0000000200010030	1	2	column	0	3
2243	2.2.0000000200040300	1	2	column	0	3
2244	2.2.2040000000000300	1	2	row	0	3
2245	2.2.4100000000300000	1	2	row	0	3
2246	2.2.0140000030000000	1	2	row	0	3
2247	2.2.1020000003000000	1	2	row	0	3
2248	2.2.0000000100020300	1	2	column	0	3
2249	2.2.0140300000000000	1	2	row	0	3
2250	2.2.0000000100023000	1	2	column	0	3
2251	2.2.0000000100043000	1	2	column	0	3
2252	2.2.1400000000300000	1	2	row	0	3
2253	2.2.0000000430000002	1	2	column	0	3
2254	2.2.4100000000000030	1	2	row	0	3
2255	2.2.0000000200040030	1	2	column	0	3
2256	2.2.0240300000000000	1	2	row	0	3
2257	2.2.0000000200013000	1	2	column	0	3
2258	2.2.0000000400010030	1	2	column	0	3
2259	2.2.2340000000000000	1	3	row	0	3
2260	2.2.0000000300020004	1	3	column	0	3
2261	2.2.0000000200040003	1	3	column	0	3
2262	2.2.3240000000000000	1	3	row	0	3
2263	2.2.0000000400030002	1	3	column	0	3
2264	2.2.4230000000000000	1	3	row	0	3
2265	2.2.0000000200030004	1	3	column	0	3
2266	2.2.0000000300040002	1	3	column	0	3
2267	2.2.3420000000000000	1	3	row	0	3
2268	2.2.0000000400020003	1	3	column	0	3
2269	2.2.4320000000000000	1	3	row	0	3
2270	2.2.2430000000000000	1	3	row	0	3
2271	2.2.1340000000000000	1	3	row	0	3
2272	2.2.0000000300040001	1	3	column	0	3
2273	2.2.1430000000000000	1	3	row	0	3
2274	2.2.0000000100030004	1	3	column	0	3
2275	2.2.3140000000000000	1	3	row	0	3
2276	2.2.0000000400010003	1	3	column	0	3
2277	2.2.0000000100040003	1	3	column	0	3
2278	2.2.0000000300010004	1	3	column	0	3
2279	2.2.4130000000000000	1	3	row	0	3
2280	2.2.4310000000000000	1	3	row	0	3
2281	2.2.3410000000000000	1	3	row	0	3
2282	2.2.0000000400030001	1	3	column	0	3
2283	2.2.1240000000000000	1	3	row	0	3
2284	2.2.0000000100040002	1	3	column	0	3
2285	2.2.0000000200010004	1	3	column	0	3
2286	2.2.4210000000000000	1	3	row	0	3
2287	2.2.0000000200040001	1	3	column	0	3
2288	2.2.2140000000000000	1	3	row	0	3
2289	2.2.2410000000000000	1	3	row	0	3
2290	2.2.0000000400020001	1	3	column	0	3
2291	2.2.1420000000000000	1	3	row	0	3
2292	2.2.0000000100020004	1	3	column	0	3
2293	2.2.0000000400010002	1	3	column	0	3
2294	2.2.4120000000000000	1	3	row	0	3
2295	2.2.0000004000010100	1	1	row	1	0
2296	2.2.4000000000100100	1	1	column	1	0
2297	2.2.0000003000010100	1	1	row	1	0
2298	2.2.4000000001000001	1	1	column	1	0
2299	2.2.0010000201000000	1	1	row	1	0
2300	2.2.0001000001004000	1	1	column	1	0
2301	2.2.0010000301000000	1	1	row	1	0
2302	2.2.2000000001000000	1	1	column	1	0
2303	2.2.0000004001000001	1	1	row	1	0
2304	2.2.0010000000013000	1	1	column	1	0
2305	2.2.0010000200000100	1	1	row	1	0
2306	2.2.0001000000102000	1	1	column	1	0
2307	2.2.0001040000000010	1	1	row	1	0
2308	2.2.2000000000100100	1	1	column	1	0
2309	2.2.0000002000010100	1	1	row	1	0
2310	2.2.0001000020000010	1	1	column	1	0
2311	2.2.0001020000000000	1	1	row	1	0
2312	2.2.0001000020000100	1	1	column	1	0
2313	2.2.0001002000000100	1	1	row	1	0
2314	2.2.3000000000100100	1	1	column	1	0
2315	2.2.0000000300100100	1	1	row	1	0
2316	2.2.0001000040000010	1	1	column	1	0
2317	2.2.0000000201000010	1	1	row	1	0
2318	2.2.3000000001000010	1	1	column	1	0
2319	2.2.0010000040000001	1	1	column	1	0
2320	2.2.0010000020000100	1	1	column	1	0
2321	2.2.0010040000010000	1	1	row	1	0
2322	2.2.0010000400000100	1	1	row	1	0
2323	2.2.0001000000103000	1	1	column	1	0
2324	2.2.0001000001003000	1	1	column	1	0
2325	2.2.0001040000100000	1	1	row	1	0
2326	2.2.0001030000000010	1	1	row	1	0
2327	2.2.0010000001003000	1	1	column	1	0
2328	2.2.0010040000000001	1	1	row	1	0
2329	2.2.0001003000000100	1	1	row	1	0
2330	2.2.3000000000000100	1	1	column	1	0
2331	2.2.0000000200100100	1	1	row	1	0
2332	2.2.0001000000104000	1	1	column	1	0
2333	2.2.0001040000000000	1	1	row	1	0
2334	2.2.3000000000010100	1	1	column	1	0
2335	2.2.0001002001000000	1	1	row	1	0
2336	2.2.2000000001000001	1	1	column	1	0
2337	2.2.2000000000010100	1	1	column	1	0
2338	2.2.0001003001000000	1	1	row	1	0
2339	2.2.0010000000014000	1	1	column	1	0
2340	2.2.0010000300000100	1	1	row	1	0
2341	2.2.0000000301000010	1	1	row	1	0
2342	2.2.0010030000000000	1	1	row	1	0
2343	2.2.0000000401000010	1	1	row	1	0
2344	2.2.0001000040000100	1	1	column	1	0
2345	2.2.2000000000000100	1	1	column	1	0
2346	2.2.0010000040000100	1	1	column	1	0
2347	2.2.0000000400100100	1	1	row	1	0
2348	2.2.0001004001000000	1	1	row	1	0
2349	2.2.4000000001000010	1	1	column	1	0
2350	2.2.0010000001002000	1	1	column	1	0
2351	2.2.4000000001000000	1	1	column	1	0
2352	2.2.0010030000000001	1	1	row	1	0
2353	2.2.0001000001002000	1	1	column	1	0
2354	2.2.0001020000100000	1	1	row	1	0
2355	2.2.0010000020000001	1	1	column	1	0
2356	2.2.0010030000010000	1	1	row	1	0
2357	2.2.0001030000000000	1	1	row	1	0
2358	2.2.0001020000000010	1	1	row	1	0
2359	2.2.3000000001000000	1	1	column	1	0
2360	2.2.0001004000000100	1	1	row	1	0
2361	2.2.0010000000012000	1	1	column	1	0
2362	2.2.2000000001000010	1	1	column	1	0
2363	2.2.0000003001000001	1	1	row	1	0
2364	2.2.4000000000010100	1	1	column	1	0
2365	2.2.0000002001000001	1	1	row	1	0
2366	2.2.0001000030000100	1	1	column	1	0
2367	2.2.0010040000000000	1	1	row	1	0
2368	2.2.0010020000010000	1	1	row	1	0
2369	2.2.0001000030000010	1	1	column	1	0
2370	2.2.0001030000100000	1	1	row	1	0
2371	2.2.0010020000000001	1	1	row	1	0
2372	2.2.0010000030000001	1	1	column	1	0
2373	2.2.0010000401000000	1	1	row	1	0
2374	2.2.0010000030000100	1	1	column	1	0
2375	2.2.0010000001004000	1	1	column	1	0
2376	2.2.3000000001000001	1	1	column	1	0
2377	2.2.4000000000000100	1	1	column	1	0
2378	2.2.0020000400000200	1	1	row	1	0
2379	2.2.0002000000204000	1	1	column	1	0
2380	2.2.0020010000000000	1	1	row	1	0
2381	2.2.3000000002000020	1	1	column	1	0
2382	2.2.0000000402000020	1	1	row	1	0
2383	2.2.0020030000000000	1	1	row	1	0
2384	2.2.0000000300200200	1	1	row	1	0
2385	2.2.0002000030000200	1	1	column	1	0
2386	2.2.0002000040000200	1	1	column	1	0
2387	2.2.0000004000020200	1	1	row	1	0
2388	2.2.4000000002000002	1	1	column	1	0
2389	2.2.0000001000020200	1	1	row	1	0
2390	2.2.0020000000023000	1	1	column	1	0
2391	2.2.0020000002003000	1	1	column	1	0
2392	2.2.0002040000000020	1	1	row	1	0
2393	2.2.0002000030000020	1	1	column	1	0
2394	2.2.0002001000000200	1	1	row	1	0
2395	2.2.0002000002003000	1	1	column	1	0
2396	2.2.0000001002000002	1	1	row	1	0
2397	2.2.0020000002001000	1	1	column	1	0
2398	2.2.0020000402000000	1	1	row	1	0
2399	2.2.0020030000000002	1	1	row	1	0
2400	2.2.1000000000000200	1	1	column	1	0
2401	2.2.0000003000020200	1	1	row	1	0
2402	2.2.4000000000020200	1	1	column	1	0
2403	2.2.0000004002000002	1	1	row	1	0
2404	2.2.0002004002000000	1	1	row	1	0
2405	2.2.4000000002000000	1	1	column	1	0
2406	2.2.0000000102000020	1	1	row	1	0
2407	2.2.1000000002000020	1	1	column	1	0
2408	2.2.0020000100000200	1	1	row	1	0
2409	2.2.1000000000200200	1	1	column	1	0
2410	2.2.1000000002000000	1	1	column	1	0
2411	2.2.0020000102000000	1	1	row	1	0
2412	2.2.0020000000021000	1	1	column	1	0
2413	2.2.0002000002001000	1	1	column	1	0
2414	2.2.0020000002004000	1	1	column	1	0
2415	2.2.0002003000000200	1	1	row	1	0
2416	2.2.0020010000000002	1	1	row	1	0
2417	2.2.0002000000201000	1	1	column	1	0
2418	2.2.0002000000203000	1	1	column	1	0
2419	2.2.0002010000000000	1	1	row	1	0
2420	2.2.4000000000000200	1	1	column	1	0
2421	2.2.0020000300000200	1	1	row	1	0
2422	2.2.3000000000200200	1	1	column	1	0
2423	2.2.0020000030000002	1	1	column	1	0
2424	2.2.0002000040000020	1	1	column	1	0
2425	2.2.0020040000000002	1	1	row	1	0
2426	2.2.0002000010000020	1	1	column	1	0
2427	2.2.0002030000000000	1	1	row	1	0
2428	2.2.0000003002000002	1	1	row	1	0
2429	2.2.0020000030000200	1	1	column	1	0
2430	2.2.0002030000000020	1	1	row	1	0
2431	2.2.0002000010000200	1	1	column	1	0
2432	2.2.0000000100200200	1	1	row	1	0
2433	2.2.0020000010000200	1	1	column	1	0
2434	2.2.0000000302000020	1	1	row	1	0
2435	2.2.0020000010000002	1	1	column	1	0
2436	2.2.0000000400200200	1	1	row	1	0
2437	2.2.0002040000200000	1	1	row	1	0
2438	2.2.1000000002000002	1	1	column	1	0
2439	2.2.1000000000020200	1	1	column	1	0
2440	2.2.0002001002000000	1	1	row	1	0
2441	2.2.0020000302000000	1	1	row	1	0
2442	2.2.4000000000200200	1	1	column	1	0
2443	2.2.0002003002000000	1	1	row	1	0
2444	2.2.0002004000000200	1	1	row	1	0
2445	2.2.3000000002000000	1	1	column	1	0
2446	2.2.3000000002000002	1	1	column	1	0
2447	2.2.0020000040000002	1	1	column	1	0
2448	2.2.3000000000020200	1	1	column	1	0
2449	2.2.0020040000000000	1	1	row	1	0
2450	2.2.0002010000200000	1	1	row	1	0
2451	2.2.0002030000200000	1	1	row	1	0
2452	2.2.0002040000000000	1	1	row	1	0
2453	2.2.0020000040000200	1	1	column	1	0
2454	2.2.4000000002000020	1	1	column	1	0
2455	2.2.0002000002004000	1	1	column	1	0
2456	2.2.0020000000024000	1	1	column	1	0
2457	2.2.0020010000020000	1	1	row	1	0
2458	2.2.3000000000000200	1	1	column	1	0
2459	2.2.0020030000020000	1	1	row	1	0
2460	2.2.0002010000000020	1	1	row	1	0
2461	2.2.0020040000020000	1	1	row	1	0
2462	2.2.0000000403000030	1	1	row	1	0
2463	2.2.4000000000300300	1	1	column	1	0
2464	2.2.0003001003000000	1	1	row	1	0
2465	2.2.0003000000301000	1	1	column	1	0
2466	2.2.0000004003000003	1	1	row	1	0
2467	2.2.0030000003004000	1	1	column	1	0
2468	2.2.0000001000030300	1	1	row	1	0
2469	2.2.0003000040000300	1	1	column	1	0
2470	2.2.0000001003000003	1	1	row	1	0
2471	2.2.0030000020000300	1	1	column	1	0
2472	2.2.0030000203000000	1	1	row	1	0
2473	2.2.0003000000302000	1	1	column	1	0
2474	2.2.0030000403000000	1	1	row	1	0
2475	2.2.1000000000030300	1	1	column	1	0
2476	2.2.0030020000000003	1	1	row	1	0
2477	2.2.0030000003001000	1	1	column	1	0
2478	2.2.4000000003000030	1	1	column	1	0
2479	2.2.0030000000031000	1	1	column	1	0
2480	2.2.0003010000000030	1	1	row	1	0
2481	2.2.2000000000300300	1	1	column	1	0
2482	2.2.0030000040000300	1	1	column	1	0
2483	2.2.0000000203000030	1	1	row	1	0
2484	2.2.0003004000000300	1	1	row	1	0
2485	2.2.0003000020000030	1	1	column	1	0
2486	2.2.0003040000000000	1	1	row	1	0
2487	2.2.0003000003002000	1	1	column	1	0
2488	2.2.0030000000032000	1	1	column	1	0
2489	2.2.0003020000000000	1	1	row	1	0
2490	2.2.0030000000034000	1	1	column	1	0
2491	2.2.0003002003000000	1	1	row	1	0
2492	2.2.0000000100300300	1	1	row	1	0
2493	2.2.0000000200300300	1	1	row	1	0
2494	2.2.0030000010000003	1	1	column	1	0
2495	2.2.0003000010000030	1	1	column	1	0
2496	2.2.1000000003000030	1	1	column	1	0
2497	2.2.0003040000300000	1	1	row	1	0
2498	2.2.0003000003001000	1	1	column	1	0
2499	2.2.0003020000000030	1	1	row	1	0
2500	2.2.0030000020000003	1	1	column	1	0
2501	2.2.0000002000030300	1	1	row	1	0
2502	2.2.2000000003000030	1	1	column	1	0
2503	2.2.0030020000000000	1	1	row	1	0
2504	2.2.0030000003002000	1	1	column	1	0
2505	2.2.0030000400000300	1	1	row	1	0
2506	2.2.0003001000000300	1	1	row	1	0
2507	2.2.0030000103000000	1	1	row	1	0
2508	2.2.0000004000030300	1	1	row	1	0
2509	2.2.0003000000304000	1	1	column	1	0
2510	2.2.0030010000000003	1	1	row	1	0
2511	2.2.0000002003000003	1	1	row	1	0
2512	2.2.0030000010000300	1	1	column	1	0
2513	2.2.0003000003004000	1	1	column	1	0
2514	2.2.0030040000000000	1	1	row	1	0
2515	2.2.4000000003000003	1	1	column	1	0
2516	2.2.2000000003000000	1	1	column	1	0
2517	2.2.1000000000300300	1	1	column	1	0
2518	2.2.0003002000000300	1	1	row	1	0
2519	2.2.0003000040000030	1	1	column	1	0
2520	2.2.4000000003000000	1	1	column	1	0
2521	2.2.0003000010000300	1	1	column	1	0
2522	2.2.0000000400300300	1	1	row	1	0
2523	2.2.4000000000000300	1	1	column	1	0
2524	2.2.0000000103000030	1	1	row	1	0
2525	2.2.1000000003000003	1	1	column	1	0
2526	2.2.1000000000000300	1	1	column	1	0
2527	2.2.0003000020000300	1	1	column	1	0
2528	2.2.2000000000000300	1	1	column	1	0
2529	2.2.0003010000300000	1	1	row	1	0
2530	2.2.0030000040000003	1	1	column	1	0
2531	2.2.0030010000030000	1	1	row	1	0
2532	2.2.0030000100000300	1	1	row	1	0
2533	2.2.0003010000000000	1	1	row	1	0
2534	2.2.0003004003000000	1	1	row	1	0
2535	2.2.0030020000030000	1	1	row	1	0
2536	2.2.1000000003000000	1	1	column	1	0
2537	2.2.0030040000000003	1	1	row	1	0
2538	2.2.4000000000030300	1	1	column	1	0
2539	2.2.0030040000030000	1	1	row	1	0
2540	2.2.0030010000000000	1	1	row	1	0
2541	2.2.0003020000300000	1	1	row	1	0
2542	2.2.2000000003000003	1	1	column	1	0
2543	2.2.0030000200000300	1	1	row	1	0
2544	2.2.0003040000000030	1	1	row	1	0
2545	2.2.0000003401000000	1	2	row	1	0
2546	2.2.4000000030000010	1	2	column	1	0
2547	2.2.0000020400000010	1	2	row	1	0
2548	2.2.0001000020004000	1	2	column	1	0
2549	2.2.0000020300100000	1	2	row	1	0
2550	2.2.0001000020003000	1	2	column	1	0
2551	2.2.0000043000010000	1	2	row	1	0
2552	2.2.0001000040003000	1	2	column	1	0
2553	2.2.0000024000000001	1	2	row	1	0
2554	2.2.3000000020000001	1	2	column	1	0
2555	2.2.0001024000000000	1	2	row	1	0
2556	2.2.3000000040000010	1	2	column	1	0
2557	2.2.0001042000000000	1	2	row	1	0
2558	2.2.2000000000014000	1	2	column	1	0
2559	2.2.0000002400000100	1	2	row	1	0
2560	2.2.0000034000000001	1	2	row	1	0
2561	2.2.4000000020000001	1	2	column	1	0
2562	2.2.0000034000010000	1	2	row	1	0
2563	2.2.3000000040000001	1	2	column	1	0
2564	2.2.0000042000010000	1	2	row	1	0
2565	2.2.4000000000013000	1	2	column	1	0
2566	2.2.0010020300000000	1	2	row	1	0
2567	2.2.0010000040003000	1	2	column	1	0
2568	2.2.0001034000000000	1	2	row	1	0
2569	2.2.3000000040000100	1	2	column	1	0
2570	2.2.0000004300000100	1	2	row	1	0
2571	2.2.0001000030004000	1	2	column	1	0
2572	2.2.0000032000010000	1	2	row	1	0
2573	2.2.2000000001004000	1	2	column	1	0
2574	2.2.0000040300100000	1	2	row	1	0
2575	2.2.4000000001003000	1	2	column	1	0
2576	2.2.0010030400000000	1	2	row	1	0
2577	2.2.0000003200000100	1	2	row	1	0
2578	2.2.0000003201000000	1	2	row	1	0
2579	2.2.0010000030002000	1	2	column	1	0
2580	2.2.0000002300000100	1	2	row	1	0
2581	2.2.4000000000012000	1	2	column	1	0
2582	2.2.3000000020000100	1	2	column	1	0
2583	2.2.0000030400000010	1	2	row	1	0
2584	2.2.3000000001004000	1	2	column	1	0
2585	2.2.0000020300000010	1	2	row	1	0
2586	2.2.0001000040002000	1	2	column	1	0
2587	2.2.3000000001002000	1	2	column	1	0
2588	2.2.2000000000103000	1	2	column	1	0
2589	2.2.0000030200100000	1	2	row	1	0
2590	2.2.0010000020004000	1	2	column	1	0
2591	2.2.0000004201000000	1	2	row	1	0
2592	2.2.3000000000012000	1	2	column	1	0
2593	2.2.3000000000014000	1	2	column	1	0
2594	2.2.0000004301000000	1	2	row	1	0
2595	2.2.4000000020000010	1	2	column	1	0
2596	2.2.4000000001002000	1	2	column	1	0
2597	2.2.0000020400100000	1	2	row	1	0
2598	2.2.2000000030000010	1	2	column	1	0
2599	2.2.3000000000102000	1	2	column	1	0
2600	2.2.0000040200000010	1	2	row	1	0
2601	2.2.0010000020003000	1	2	column	1	0
2602	2.2.0001000030002000	1	2	column	1	0
2603	2.2.0010020400000000	1	2	row	1	0
2604	2.2.3000000000104000	1	2	column	1	0
2605	2.2.2000000040000001	1	2	column	1	0
2606	2.2.0000040200100000	1	2	row	1	0
2607	2.2.0000043000000001	1	2	row	1	0
2608	2.2.2000000040000100	1	2	column	1	0
2609	2.2.0001032000000000	1	2	row	1	0
2610	2.2.2000000040000010	1	2	column	1	0
2611	2.2.0010000040002000	1	2	column	1	0
2612	2.2.0000002301000000	1	2	row	1	0
2613	2.2.4000000030000001	1	2	column	1	0
2614	2.2.2000000030000100	1	2	column	1	0
2615	2.2.0010040300000000	1	2	row	1	0
2616	2.2.0001023000000000	1	2	row	1	0
2617	2.2.4000000030000100	1	2	column	1	0
2618	2.2.0000032000000001	1	2	row	1	0
2619	2.2.0000042000000001	1	2	row	1	0
2620	2.2.0000030400100000	1	2	row	1	0
2621	2.2.0000002401000000	1	2	row	1	0
2622	2.2.0010040200000000	1	2	row	1	0
2623	2.2.4000000020000100	1	2	column	1	0
2624	2.2.0010030200000000	1	2	row	1	0
2625	2.2.0001043000000000	1	2	row	1	0
2626	2.2.4000000000102000	1	2	column	1	0
2627	2.2.0000023000010000	1	2	row	1	0
2628	2.2.2000000000013000	1	2	column	1	0
2629	2.2.4000000000103000	1	2	column	1	0
2630	2.2.0010000030004000	1	2	column	1	0
2631	2.2.0000024000010000	1	2	row	1	0
2632	2.2.0000040300000010	1	2	row	1	0
2633	2.2.0000004200000100	1	2	row	1	0
2634	2.2.0000003400000100	1	2	row	1	0
2635	2.2.3000000020000010	1	2	column	1	0
2636	2.2.2000000001003000	1	2	column	1	0
2637	2.2.0000030200000010	1	2	row	1	0
2638	2.2.2000000000104000	1	2	column	1	0
2639	2.2.0000023000000001	1	2	row	1	0
2640	2.2.2000000030000001	1	2	column	1	0
2641	2.2.0000040300000020	1	2	row	1	0
2642	2.2.4000000030000002	1	2	column	1	0
2643	2.2.0000003102000000	1	2	row	1	0
2644	2.2.1000000000204000	1	2	column	1	0
2645	2.2.0000001400000200	1	2	row	1	0
2646	2.2.0002000040001000	1	2	column	1	0
2647	2.2.0000014000020000	1	2	row	1	0
2648	2.2.3000000002004000	1	2	column	1	0
2649	2.2.0000001302000000	1	2	row	1	0
2650	2.2.3000000000021000	1	2	column	1	0
2651	2.2.0000040100200000	1	2	row	1	0
2652	2.2.4000000002001000	1	2	column	1	0
2653	2.2.0000010400200000	1	2	row	1	0
2654	2.2.0002013000000000	1	2	row	1	0
2655	2.2.3000000010000020	1	2	column	1	0
2656	2.2.0002041000000000	1	2	row	1	0
2657	2.2.1000000002003000	1	2	column	1	0
2658	2.2.0000003400000200	1	2	row	1	0
2659	2.2.0002000010004000	1	2	column	1	0
2660	2.2.3000000010000200	1	2	column	1	0
2661	2.2.0020010400000000	1	2	row	1	0
2662	2.2.0002000040003000	1	2	column	1	0
2663	2.2.3000000002001000	1	2	column	1	0
2664	2.2.1000000040000002	1	2	column	1	0
2665	2.2.0002043000000000	1	2	row	1	0
2666	2.2.1000000030000002	1	2	column	1	0
2667	2.2.0000030100200000	1	2	row	1	0
2668	2.2.4000000010000020	1	2	column	1	0
2669	2.2.0000001300000200	1	2	row	1	0
2670	2.2.1000000000203000	1	2	column	1	0
2671	2.2.0002000030001000	1	2	column	1	0
2672	2.2.0000031000020000	1	2	row	1	0
2673	2.2.1000000040000200	1	2	column	1	0
2674	2.2.0000013000020000	1	2	row	1	0
2675	2.2.0000031000000002	1	2	row	1	0
2676	2.2.1000000030000200	1	2	column	1	0
2677	2.2.0000034000020000	1	2	row	1	0
2678	2.2.0020000030001000	1	2	column	1	0
2679	2.2.0000014000000002	1	2	row	1	0
2680	2.2.0020010300000000	1	2	row	1	0
2681	2.2.3000000000204000	1	2	column	1	0
2682	2.2.0000030400000020	1	2	row	1	0
2683	2.2.4000000010000200	1	2	column	1	0
2684	2.2.0020000010003000	1	2	column	1	0
2685	2.2.0020000040003000	1	2	column	1	0
2686	2.2.4000000000023000	1	2	column	1	0
2687	2.2.0000041000020000	1	2	row	1	0
2688	2.2.0000003402000000	1	2	row	1	0
2689	2.2.3000000010000002	1	2	column	1	0
2690	2.2.3000000040000200	1	2	column	1	0
2691	2.2.1000000000023000	1	2	column	1	0
2692	2.2.0000004100000200	1	2	row	1	0
2693	2.2.0000043000020000	1	2	row	1	0
2694	2.2.0000013000000002	1	2	row	1	0
2695	2.2.0000003100000200	1	2	row	1	0
2696	2.2.0020000040001000	1	2	column	1	0
2697	2.2.0000001402000000	1	2	row	1	0
2698	2.2.4000000002003000	1	2	column	1	0
2699	2.2.0000030400200000	1	2	row	1	0
2700	2.2.1000000002004000	1	2	column	1	0
2701	2.2.0002031000000000	1	2	row	1	0
2702	2.2.0000004302000000	1	2	row	1	0
2703	2.2.0000040100000020	1	2	row	1	0
2704	2.2.0000034000000002	1	2	row	1	0
2705	2.2.4000000030000020	1	2	column	1	0
2706	2.2.0020040300000000	1	2	row	1	0
2707	2.2.4000000030000200	1	2	column	1	0
2708	2.2.0000004102000000	1	2	row	1	0
2709	2.2.0020040100000000	1	2	row	1	0
2710	2.2.1000000040000020	1	2	column	1	0
2711	2.2.0020030100000000	1	2	row	1	0
